actual_cascade_size,avg_time_from_root,cascade_size,early_propagation_intensity,exclamation_count,forward_count,has_hashtag,has_mention,has_url,interaction_rate,is_rumor,like_count,like_forward_ratio,max_time_from_root,median_time_from_root,microblog_id,min_time_from_root,original_forward_count,original_reply_count,original_text,original_time,propagation_activity,propagation_breadth,propagation_depth,propagation_duration,propagation_efficiency,propagation_speed,question_count,reply_count,reply_forward_ratio,std_time_from_root,text_length,virality_score
604,34.699063189845475,604,0,6,270,0,0,0,1.0,True,2,0.007407407407407408,696.8877777777777,1.9584722222222222,2041_zr3dezW1y_1733770795,0,613,182,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒](转),1365319833,0.8667105655461824,107.2956189811643,4,696.8877777777777,151.0,17.406809996436962,0,334,1.237037037037037,107.2956189811643,63,4.211
696,52.11778256704981,696,0,0,437,0,0,0,1.0,False,2,0.004576659038901602,1550.2702777777777,8.669444444444444,2612_z48X5yb1y_2650779050,0,721,58,『送给年轻人的6句话』1.不求与人相比，但求超越自己。2.宁愿为自己做过的后悔，也不愿为自己没做的遗憾。3.与其用泪水悔恨昨天，不如用汗水拼搏今天。4. 选择自己所爱的，爱自己所选择的。5.这一秒不放弃，下一秒就有希望。6.我们有什么好怕的，我们来到这个世上，就没打算活着回去。,1352303416,0.44895397272124415,147.86507960893567,3,1550.2702777777777,232.0,13.35436708391406,0,259,0.5926773455377574,147.86507960893567,139,4.277
733,35.157383659239045,733,0,0,373,0,0,0,1.0,True,0,0.0,641.2502777777778,21.845,2435_zqI3zz79W_1051999915,0,960,126,【传移动9月1日开始对微信微博进行收费】1、包月10元/月；2、按收发条数收费，100条以下免费，100-600条5元，600-1200条10元，超过1200条每条0.02元。联通暂不针对微信等产品收费，将对新入网用户赠送为期一年免费流量，每个送500M的国内流量，超出部分按0.0003元/KB收费。又传电信正在积极接洽微信。,1365125943,1.1430794268661786,59.922683157211836,6,641.2502777777778,122.16666666666667,20.849105471116996,0,360,0.9651474530831099,59.922683157211836,164,4.2137
582,18.628474131347843,582,0,1,256,0,0,0,1.0,True,4,0.015625,534.6277777777777,5.91625,464_zvmjIkHj8_1935075934,0,616,321,喜欢游泳的人注意了。传说中的水鬼是真的，一般藏匿于深水污垢之处，多见水库，河沟。身体像老鼠，脑袋像侯，也称水猴，在水中力气大过牛，人遇上毫无还手之力，基本只有死亡。上岸跟松鼠力气差不多。已经出现过很多该动物在水中谋害人姓名的事例，岸上也有发生。希望更多人看到，免遭遇难！,1367767795,1.0886078580112852,42.363166351554014,7,534.6277777777777,83.14285714285714,31.242494468219228,0,326,1.2734375,42.363166351554014,135,4.3246
461,19.09329175704989,461,0,1,119,0,0,0,1.0,False,6,0.05042016806722689,601.7313888888889,0.8766666666666667,4058_yCv3PaDOl_2140284871,0,475,273,很喜欢这个姿势有木有！但每天晚上我抱的却是被子，你呢？晚安[月亮],1347983599,0.7661225731488718,67.15487396963226,2,601.7313888888889,230.5,24.14460564820014,1,342,2.8739495798319328,67.15487396963226,33,4.049
145,25.870613026819925,145,0,0,27,0,0,0,1.0,True,5,0.18518518518518517,284.2452777777778,15.113611111111112,125_ywzO2krSa_1656698101,0,152,83,坐等被删，验证无耻。,1344617780,0.5101228106007819,44.83615430581173,4,284.2452777777778,36.25,5.604815001858645,0,118,4.37037037037037,44.83615430581173,10,3.2634
484,29.60679292929293,484,0,0,150,0,0,0,1.0,False,0,0.0,3566.106111111111,0.7877777777777778,4669_yjE4z1eCp_2341019062,0,499,88,【离校前要做的事】：1.和睡了三年的床合张影 2.清晨去操场跑步 3.整理好以前的证件 4拉一位异性再游一圈校园拍几张情侣照 5一个都不能少的集体活动 6认真记录下每个人的联系方式 7)告诉喜欢的异性：我曾经喜欢过你 8)重新在全班面前自我介绍 9)认真地醉一次 10) 去图书馆睡一下觉 11拥抱全班人。。   ,1337270044,0.13572226538407672,223.6244132424033,6,3566.106111111111,80.66666666666667,16.347599726721192,0,334,2.2266666666666666,223.6244132424033,157,3.8933
441,10.159692617787856,441,0,1,124,0,0,0,1.0,False,0,0.0,959.9744444444444,0.44472222222222224,3727_yBAdiEy57_1851524785,0,457,103,其实男生追女生真的挺难的，一下就表白吧，怕人家女生觉得他轻浮，想搞个日久生情吧，又怕半道上人家女生跟别人跑了。。。其实女生也很为难，你一下表白吧，又不咋了解，咋整？你日久生情吧，搞那么多暧昧，真是心理大挑战啊，谁知道你是想扩张一下交际圈还是啥的。。。难啊！所以越来越多的人搞基。 ,1347462606,0.45938722905818097,67.37650084340774,4,959.9744444444444,110.25,43.40682504782533,1,317,2.556451612903226,67.37650084340774,140,3.809
250,86.37086693548387,250,0,0,115,0,0,0,1.0,False,118,1.0260869565217392,4808.687222222222,8.850694444444445,4474_AdSR92t0t_1766610575,0,250,111,真实的世界使我感兴趣，因为它是可塑的。by 纪德,1381679940,0.051989241230888036,459.06907276148144,2,4808.687222222222,125.0,2.894494508046811,0,135,1.173913043478261,459.06907276148144,24,4.1245
247,15.563177013045435,247,0,4,182,0,0,0,1.0,True,0,0.0,121.62944444444445,7.108888888888889,1333_z6NkSFNmW_1764313055,0,255,15,【好心人帮忙转发下！】昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。 因他还小，说不清楚自己家的详细地址和家里的电话。 只知道他是云南昭通市人！让他们一家团圆！ 请看到的每一个朋友都能帮忙转一下！ 就是这位小男孩。,1353809962,2.030758268511371,20.28194800809959,7,121.62944444444445,35.285714285714285,15.87079551899709,0,65,0.35714285714285715,20.28194800809959,121,3.5116
767,48.98515464290888,767,0,0,174,0,0,0,1.0,False,0,0.0,22692.06472222222,1.936388888888889,3605_yi7PDyMEf_2341019062,0,797,175,60岁的摄影师Keren Su在加拿大东部发现了这只格陵兰海豹，“我必须趴在冰上给它照相，不然人类这么大的体格可能会吓着它。每日和海豹相处的时间很有限，我必须让它们熟悉我身上的气味，然后才能靠近，这一切非常值得，一旦海豹放松下来，它就会以最可爱的方式呈现在你面前。”   ,1336406348,0.03380036190575822,851.0255467128402,5,22692.06472222222,153.4,15.657805014422495,0,593,3.4080459770114944,851.0255467128402,136,4.1094
494,23.871584008097166,494,0,2,106,0,0,0,1.0,True,9,0.08490566037735849,5874.796388888889,1.5698611111111112,1399_zqE8HkR65_1882371354,0,519,179,传言！不知真假！中国著名表演艺术家、中国一级演员 赵本山 于2013年4月3日晚23时在北京协和医院突发心肌梗塞，由于抢救不及时身亡，享年64岁。　　　[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛]　　　　 　　 　　　　 　　　　,1365090038,0.08408802063920229,266.54805789736156,7,5874.796388888889,70.57142857142857,20.69406034523879,0,388,3.660377358490566,266.54805789736156,121,4.2053
543,0.4278207489257213,543,0,0,51,0,0,0,1.0,False,0,0.0,35.77972222222222,0.14555555555555555,4326_yhXNfdQwD_1990895721,0,559,411,曼联vs斯旺西首发：德赫亚/琼斯、斯马林、费迪南德、埃弗拉/瓦伦西亚、卡里克、斯科尔斯、扬/鲁尼、小豌豆 替补：阿莫斯、拉斐尔、克莱维利、朴智星、纳尼、吉格斯、贝巴,1336314346,15.176193840396873,1.8311734539427924,7,35.77972222222222,77.57142857142857,1269.2231533031052,0,492,9.647058823529411,1.8311734539427924,82,3.7939
701,92.7544103661436,701,0,0,110,0,1,0,1.0,False,46,0.41818181818181815,14681.934166666666,8.950277777777778,4068_z0Npd8yRT_1805720140,0,762,353,今天兄弟说了个事 我把寒冬的冷意全笑走了 这件事情是这样的 我们这座楼大前天就有热水了 我楼上的那个这几天就没试着把水转到热水那边 于是他就每天嘶吼着洗着冷水 年轻人身体真好智商真低..[偷笑][雪][雪人] @苏醒AllenSu,1350401289,0.047745752844439604,771.1697360908223,3,14681.934166666666,233.66666666666666,7.557592110529688,0,591,5.372727272727273,771.1697360908223,115,4.5016
167,111.52908183632735,167,0,0,83,1,1,0,1.0,False,51,0.6144578313253012,2948.0022222222224,13.414166666666667,3479_za4AFvBhO_1553328434,0,177,721,#冷笑话# 军哥@戴军 ，一天，爸爸测试小明跟谁好，问小明：小明，如果爸爸去英国，妈妈去美国，你去哪个国家呀？小明：美国。爸：为什么？小明：因为美国好。爸又问：那如果爸爸去美国，妈妈去英国，你去哪个国家呀？小明说：英国。爸：为什么？小明：因为美国去过了。哈哈哈 波儿姐@李波儿 你怎么看？,1355672752,0.05664853260324694,402.2118196343665,1,2948.0022222222224,167.0,1.4973672987380822,5,84,1.0120481927710843,402.2118196343665,144,3.7007
205,8.920705962059621,205,0,1,38,0,0,0,1.0,True,0,0.0,123.48972222222223,3.241111111111111,0_yBmepBtUB_2279086572,0,225,55,人间惨剧：今天下午约14点，宁波妇儿医院，一妇女携带一婴儿在住院楼跳楼，后抢救无效死亡。具体情况有关部门正在调查。据现场网友称妇女因小孩病重，加上负担不起昂贵的医疗费，带着刚满月的宝宝从12楼跳楼身亡。[蜡烛] 底层民众的医疗费用猛于虎，国人的性命其何等脆弱！[泪],1347334462,1.6600571797473023,14.120336358948167,6,123.48972222222223,34.166666666666664,22.980244038070435,0,167,4.394736842105263,14.120336358948167,133,3.2738
611,11.113370218579234,611,0,0,104,0,0,1,1.0,False,138,1.3269230769230769,474.3638888888889,1.1933333333333334,3281_AxuzrcEVd_1644489953,0,657,739,【金正恩：坚信朝鲜将成为“天下第一强国”】朝鲜最高领导人金正恩18日向朝鲜全国所有选民致公开信。金正恩在信中称，全朝鲜体选民将他推举为最高人民会议议员候选人，对此，他感激选民们的信任，并表示由衷感谢。他还称，坚信朝鲜将会成为“天下第一强国”和“人民乐园”。中新网http://t.cn/8FTuCKO,1392821732,1.288040709488145,44.00879280735673,3,474.3638888888889,203.66666666666666,54.97882172399292,0,507,4.875,44.00879280735673,150,4.6401
110,40.13083080808081,110,0,5,34,0,0,0,1.0,False,0,0.0,985.6416666666667,29.887638888888887,4073_yt1cQmgJ2_2442469130,0,127,74,《泡泡娱》8月刊华丽丽滴登场啦~~这期封面封底人物是不是你的最爱捏？美美的杨幂+帅帅的武艺总有一个适合你！还有哟，光看封面就知道这期内容丰富得狠！那叫一个排山倒海~快来接招！！！,1342596023,0.11160242481632102,91.91076839286795,4,985.6416666666667,27.5,2.7410347053629955,1,76,2.235294117647059,91.91076839286795,89,2.8979
869,49.32078634445723,869,0,0,526,0,0,0,1.0,False,25,0.04752851711026616,4195.6975,9.235833333333334,4056_zwzVpr2tP_1410448443,0,910,137,在2012年的年报中，1720家上市公司披露了“业务招待费”，共计133亿元。其中，招待费排名前十的均为国企，这十家上市公司去年用于吃喝应酬的费用共计29.07亿元。假如业务招待费省下1万，利润就增加1万，按40倍的市盈率，相当于1720家上市公司吃掉了5320亿的市值，十家国企吃掉了约1163亿元的市值。,1368460728,0.20711693347768756,298.8800785367315,3,4195.6975,289.6666666666667,17.619346008210186,0,343,0.6520912547528517,298.8800785367315,154,4.7487
60,113.13221296296297,60,0,0,6,1,1,0,1.0,False,0,0.0,486.44666666666666,96.39944444444444,3171_AiQe8glXG_2115973751,0,73,86,#娱在济南#【芙蓉馆】馆内青砖小瓦，飞檐斗拱，朱漆大门，古色古香，并配以绕梁三日，经久不息之古典音乐，世俗文化与高雅文化的高度融合。在这里还能欣赏到曲艺名家的表演，相声、小品、曲艺杂谈，应有尽有。品着芙蓉泉沏的茶，领略老济南精气神之韵味，听曲艺人的说学逗唱，心动了吗？@芙蓉馆 by15,1384496935,0.12334342922142887,88.0930762967404,3,486.44666666666666,20.0,0.5303529244994324,1,54,9.0,88.0930762967404,143,2.2662
743,100.41060228802154,743,0,0,399,0,0,0,1.0,False,3,0.007518796992481203,2762.65,3.325833333333333,3725_yDRWWtJcG_1642482194,0,776,105,我不觉得人的心智成熟是越来越宽容涵盖，什么都可以接受。相反，我觉得那应该是一个逐渐剔除的过程，知道自己最重要的是什么，知道不重要的东西是什么。而后，做一个简单的人。——《阿甘正传》晚安~,1348761591,0.26894467268745587,374.4898309815082,2,2762.65,371.5,7.399617003279703,0,344,0.8621553884711779,374.4898309815082,93,4.3261
729,17.597470659960372,729,0,0,410,0,0,0,1.0,True,5,0.012195121951219513,426.98555555555555,12.25611111111111,1724_AbYb6DUNb_2273867503,0,876,217,「中青政治学院教授：杨支柱」惠州城管在执法时把女贩的裤子当众扒下的照片在网上流传，网民非常愤怒。计生扒下的女人裤子可比城管多几亿条，却很少有人关注。据说城管也有不少研究课题，怎么不能像计生系统一样研究出一种理论，证明城管当众扒下女人的裤子是很有必要的呢？跟计生相比，城管太无能了。,1380592278,1.70731770785897,31.706710802863377,17,426.98555555555555,42.88235294117647,41.42640803821301,1,319,0.7780487804878049,31.706710802863377,140,4.5924
585,7.429486229819563,585,0,0,75,0,0,1,1.0,False,79,1.0533333333333332,332.35333333333335,4.716666666666667,2909_A5YAxcP6E_1314608344,0,607,451,【美人迟暮，总有一种无奈的悲伤[泪] 】近日，息影多年的王祖贤秘密返港。今日傍晚时分现身铜锣湾购物。曾经的女神，多年不见，容颜已改。如今46岁的王祖贤相貌已经走样，看上去差点认不出来。我和我的小伙伴们感到很忧桑...http://t.cn/zQF8qk7新浪娱乐,1377186726,1.7601749142478886,21.013029988367244,5,332.35333333333335,117.0,78.7403034212512,0,510,6.8,21.013029988367244,131,4.5175
484,87.16269915059688,484,0,3,200,1,1,0,1.0,False,5,0.025,10806.1725,4.0095833333333335,3085_z0X2efi22_1887790981,0,500,86,#晚安#麦兜说：心情不好的时候，那就上厕所，上完之后，面部狰狞的对着马桶说：“你给我吃屎吧你！”然后猛冲厕所！冲完就睡觉啦，晚安！@生活百科,1350489543,0.04478921653342106,556.9046325503147,2,10806.1725,242.0,5.5528340071681415,0,284,1.42,556.9046325503147,70,4.0934
108,11.437178497942387,108,0,3,14,0,0,0,1.0,True,2,0.14285714285714285,70.37277777777778,10.55097222222222,2398_zsnKxm2yJ_2588694562,0,110,38,【请为这位小女孩点上一支[蜡烛]】 这位戴着眼镜努力往前跑的1035号小朋友，今年8岁。在东部时间4月15日下午2点30分，波士顿马拉松爆炸事件中失去了生命小宝贝，天堂的路没有恐怖袭击，天堂的路可以自由奔跑 主页君很伤心很愤怒！！！[泪],1366076269,1.5346843397462717,11.580931699809623,4,70.37277777777778,27.0,9.442888385402904,0,94,6.714285714285714,11.580931699809623,119,2.9195
218,156.7199006116208,218,0,0,133,1,0,1,1.0,False,22,0.16541353383458646,9893.277777777777,2.1797222222222223,2919_yeQdbn3YT_1743328120,0,241,133,【爽·新闻】凤凰娱乐讯 http://t.cn/zOpYk5J 第31届香港电影金像奖，内地女星嘉宾郑爽白裙亮相红毯，也是红毯上第一个讲普通话的嘉宾心态很好，超级不紧张。而今晚郑爽装扮青春，与众不同的百褶裙透露着学生气息，为红毯记者留下了深刻的印象。#郑爽#(今天继续刷美图[偷笑]),1334540206,0.02203516416871164,807.7145212579464,3,9893.277777777777,72.66666666666667,1.3910167065524242,0,85,0.6390977443609023,807.7145212579464,142,3.8154
631,23.609750396196514,631,0,2,95,0,0,0,1.0,True,2,0.021052631578947368,442.79833333333335,16.40361111111111,2311_zmB0ZldFY_1985263197,0,651,76,【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！（转）,1362788534,1.425027947259663,37.353727970489714,23,442.79833333333335,27.434782608695652,26.726246123366593,0,536,5.6421052631578945,37.353727970489714,133,4.2211
93,24.71864396654719,93,0,0,44,0,0,0,1.0,True,0,0.0,834.7630555555555,3.055277777777778,237_zxSwQhnVs_1770012000,0,96,18,"【牙膏的秘密[嘘]】牙膏底部的条色共分4种:绿、蓝、红、黑. 绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。绝大部分品牌是黑色的，买牙膏时注意牙膏管反面底部的颜色条,尽量选择绿色和蓝，国内的牙膏和儿童牙膏居然大多都是化学的，太过分了[怒][怒][怒]你的牙膏是什么颜色呢？",1369199446,0.11140885953332733,121.13405373602984,6,834.7630555555555,15.5,3.7623423083345884,1,49,1.1136363636363635,121.13405373602984,147,2.8866
253,57.17366490996926,253,0,1,105,0,0,1,1.0,True,3,0.02857142857142857,325.67944444444447,30.261666666666667,1137_z8YPoiJYw_1570746453,0,274,94,【炒房赔进5000万：美女光身子跳楼自杀！】为炒房，她7万一平在绿城鹿城广场买了28套房子，现在5万一平也脱不了手，一套房就要赔200多万，因买房的钱多是向亲戚借的，昨晚，她跳楼自杀。——鹿城广场是温州最高房价水平的代表，2010年巅峰时二手房报价已经接近10万一平…http://t.cn/zjiiysG,1355051722,0.7768374833467809,53.35442670000913,8,325.67944444444447,31.625,4.425114261931543,0,148,1.4095238095238096,53.35442670000913,153,3.7313
120,40.25603703703704,120,0,1,59,1,1,0,1.0,True,6,0.1016949152542373,914.4266666666666,6.122638888888889,1068_ztkYPfFaj_1676899061,0,127,49,"据@小龍微观察 揭露【猪都笑了.大家都来围观,这就是天朝的官员】#四川雅安7级地震#湖南省张副省长一顿只吃一个菜 ，在接受电视台采访时大谈廉政感想。尼玛坐在这么豪华的包厢吃半盘菜装B，作秀过了头，让人深感恶心和虚伪！[抓狂]",1366619106,0.13122976874398531,120.07205482669855,4,914.4266666666666,30.0,2.9809193560110145,0,61,1.0338983050847457,120.07205482669855,112,3.2984
90,10.38387037037037,90,0,1,26,1,1,0,1.0,False,1,0.038461538461538464,39.81722222222222,16.17013888888889,3638_zyQ0ZDtXT_3218689955,0,207,164,#美女日刊# 看着她我想起一首歌＂阿诗玛＂@H金慧vicky 喜欢运动，爱唱歌爱美食的云南姑娘！感谢投稿 （欢迎私信或@推星star 投稿，你将有机会成为@娱森国际 的签约艺人，并参与影视剧的拍摄。）,1369744625,2.2603284452567984,8.324120852547614,2,39.81722222222222,45.0,8.667288476251452,0,64,2.4615384615384617,8.324120852547614,100,2.8446
235,14.688841607565012,235,0,2,136,0,0,0,1.0,True,5,0.03676470588235294,587.4947222222222,3.4091666666666667,84_zeTuIn4av_1827370530,0,278,39,"【2013年郭美美续集】据香港TVB电视台报道，伯明翰主席杨家诚被香港警方抓走，罪名是巨额财产不明,更多消息还在进一步调查了解中。十字会郭会长挣的钱流到香港让杨家诚洗钱，大陆的公安不敢管，但香港的廉政公署顺着这个线索把杨嘉诚挖出来了!——感谢香港廉政公署，郭美美以及红会真相既将浮出水面！",1358412149,0.40000359341289593,67.97043310866518,4,587.4947222222222,58.75,15.998538637585341,0,99,0.7279411764705882,67.97043310866518,144,3.7355
523,85.00509825791374,523,0,0,159,0,0,0,1.0,True,4,0.025157232704402517,9555.392777777777,8.82611111111111,1942_yE8zeeZea_2119664424,0,552,124,【敢吃大闸蟹的人，是世界上最“勇敢”的人】《壹周刊》记者把12只大闸蟹送去化验，结果发现11个样本有土霉素，6个样本有氯霉素。土霉素属“过时”抗菌素；而氯霉素属香港违禁物质，因会压抑骨髓功能，导致贫血、抵抗力下降和凝血困难问题。孕妇吃了含有土霉素的毒蟹，胎儿的骨质会变灰、变脆。 ,1348913887,0.05473349051818151,465.54844809161517,10,9555.392777777777,52.3,6.152572148239475,0,364,2.289308176100629,465.54844809161517,140,4.2043
293,25.192943686006824,293,0,0,88,0,0,0,1.0,True,5,0.056818181818181816,926.5669444444444,14.886666666666667,73_z3Yguu70l_2655467901,0,306,71,[话筒]【亲，我们结婚吧】亲们，咨询得知，新的婚姻法中规定男女双方只要年满18周岁就可以结婚了啊，并不是之前的男方22、女方20噢。而且结婚证是国家级证书，加3个学分现在大学期间结婚，学费减半；跨民族结婚，生一个孩子奖励一万。[花心],1352205471,0.3162210801462148,62.77824011028604,6,926.5669444444444,48.833333333333336,11.630240739304474,0,205,2.3295454545454546,62.77824011028604,117,3.8366
256,47.071840277777774,256,0,0,148,0,0,0,1.0,False,2,0.013513513513513514,4248.904166666666,27.525,2876_zfDsWDMmz_1684012053,0,590,343,【薄熙来案可能两会前在贵州开庭 家人聘2位律师】据凤凰卫视，薄熙来已指定北京两名律师为其辩护。法新社消息称北京德恒律师事务所两位律师将为薄熙来出庭辩护，这两名律师的秘书透露说是薄熙来和其家人聘请他们辩护。港媒此前曾报道，薄熙来案可能会在今年两会前夕在贵州开庭、结案。,1358833470,0.06025082938051675,264.37624797125864,6,4248.904166666666,42.666666666666664,5.438495679992683,0,108,0.7297297297297297,264.37624797125864,133,3.6922
124,59.45262992831541,124,0,1,34,0,0,0,1.0,True,3,0.08823529411764706,5027.662777777778,5.188472222222222,2370_ztbkE3HIt_2133037905,0,126,38,《一只救了32条人命的搜救犬牺牲了，同样是生命，为它默哀吧！》——昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人负责人李指导像失去孩子父亲般失声痛哭。,1366530683,0.02466354755296613,452.99672276384126,4,5027.662777777778,31.0,2.08569410889833,0,90,2.6470588235294117,452.99672276384126,143,3.1543
425,6.493830065359477,425,0,0,45,0,0,0,1.0,False,12,0.26666666666666666,300.85527777777776,0.8752777777777778,3954_yrft58WK7_2305049812,0,449,275,雨天，一个女孩，一把小伞。如果有三个男孩：第一个与女孩一起撑伞，“如果雨点洒在我身上多些，那就会洒在她身上少些了。”男孩心里想。第二个，把伞让给女孩，自己淋着雨，“爱她就是要照顾她，我无所谓的”。第三个，什么也没想，把伞仍掉，拉着女孩的手冲进雨中。如果你是那个女孩，会选择谁？   ,1341590294,1.4126393365580905,21.278687204394267,5,300.85527777777776,85.0,65.4467387847288,1,380,8.444444444444445,21.278687204394267,141,3.9992
502,30.91261841522798,502,0,0,103,0,1,0,1.0,True,44,0.42718446601941745,1301.5305555555556,2.93,2102_zoDEmBTJm_2399829593,0,524,268,浪浪你真的要开启微博可查看最近访客功能了么。。。。。。（via：丁一晨DYC） @丁一晨DYC丁小点漫画集,1363949120,0.38569974239730576,109.9480381637302,2,1301.5305555555556,251.0,16.23932315460886,0,399,3.8737864077669903,109.9480381637302,53,4.3281
521,248.9119636383024,521,0,4,353,0,0,0,1.0,True,3,0.0084985835694051,3526.543611111111,162.86444444444444,1737_zpS8BogGo_2164762403,0,542,54,"全球发出警示！请传出去！ 隐翅虫，在你身上时绝对不要打，她身上有毒液，接触到皮肤，就死定了！ 跟你的孩 子、朋友讲，万一身上有这虫，用嘴巴轻轻 吹走就好。绝对不要用手打. 医师强调,如果 每个收到这份微博的人,能够转发十份给其他人,肯定至少有一条生命将会被挽救回来,请转发！",1364650117,0.14773672395783816,243.39333447286313,4,3526.543611111111,130.25,2.0931095170542813,0,168,0.47592067988668557,243.39333447286313,137,4.1225
392,6.966135204081633,392,0,0,176,0,0,1,1.0,False,43,0.24431818181818182,477.49055555555555,0.4755555555555555,4008_zgKVbcEkC_1618051664,0,454,340,【重庆不雅视频爆料人称6条视频系警方线人提供】据新华社报道，重庆不雅视频爆料人朱瑞峰说，重庆警方称视频系肖烨犯罪团伙成员许社卿(已批捕)向其提供，他表示这并不符合事实。朱瑞峰说，他手中共有7段重庆官员不雅视频，其中许社卿提供1条，另外6条为重庆公安系统内的线人提供。http://t.cn/zYLPrsq,1359470015,0.8209586460697885,35.10658752743535,3,477.49055555555555,130.66666666666666,56.27223539536204,0,216,1.2272727272727273,35.10658752743535,152,4.3485
245,31.57727664399093,245,0,0,56,0,0,0,1.0,False,1,0.017857142857142856,3036.3297222222222,3.1669444444444443,3436_yFnWC4aM9_1814769414,0,253,164,"【纪念日】四年,一晃眼,或许你谈了一场刻骨铭心的恋爱,或许你收获了会陪伴一生的友谊,不管怎样,烙在心上的东西,忘不了,丢不掉,就像当初跨进百度李敏镐吧一样,怀着憧憬,带着一路或欢笑或荆棘走到现在,未来的五年六年…许多年,还要看到那么多怀着相同信念的姑娘一起欢笑.四周年,我们在这里--百度李敏镐吧",1349623034,0.08068952400225163,211.71281446766767,3,3036.3297222222222,81.66666666666667,7.758743819556802,0,189,3.375,211.71281446766767,148,3.447
608,13.99359740497076,608,0,0,194,0,0,1,1.0,True,0,0.0,399.56055555555554,13.8275,2550_7dfzVB_1300442112,0,737,391,临沂市委书记奸淫上百幼女.....（燕赵都市网）.  原文出处http://sinaurl.cn/hbYI50,1292411740,1.5216717254650596,20.13246764403444,0,399.56055555555554,608.0,43.44844162688489,0,414,2.134020618556701,20.13246764403444,55,3.8694
311,2.8541604144337263,311,0,0,44,0,0,0,1.0,False,1,0.022727272727272728,119.15916666666666,0.5583333333333333,4810_yv8gN12MR_1658704130,0,316,136,【网曝赵本山女儿报名日本AKB48女子天团】8月1日讯，日本女子天团AKB48的中国姐妹团SNH48正在招募中，昨日有网友爆料称，赵本山女儿赵一涵也已经报名，将正式进军娱乐圈。,1343797197,2.6099544726591186,10.114728278941584,4,119.15916666666666,77.75,108.96374234161723,0,267,6.068181818181818,10.114728278941584,88,3.5728
936,151.8678766025641,936,0,0,464,1,1,0,1.0,False,2,0.004310344827586207,15377.78611111111,12.429722222222221,3874_yzAYmcEnA_1911139475,0,982,129,史记.娱乐圈志.#周杰伦#列传     杰伦，杰伦（分享自 @长微博工具）,1346333125,0.06086701903882639,803.7732650011598,5,15377.78611111111,187.2,6.163252038148249,0,472,1.0172413793103448,803.7732650011598,37,4.4935
381,12.442459171770194,381,0,1,35,0,0,0,1.0,True,9,0.2571428571428571,1279.1572222222221,3.6030555555555557,1905_zncqOiBMN_1680214487,0,390,132,北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！[流泪]    ,1363131450,0.2978523619935522,88.85820688316952,8,1279.1572222222221,47.625,30.62095641546678,0,346,9.885714285714286,88.85820688316952,128,3.8858
891,41.226840316747726,891,0,0,428,0,1,0,1.0,False,8,0.018691588785046728,1870.3569444444445,1.2233333333333334,2989_zdeaCr1e2_1847582585,0,949,245,【流浪汉刚领到冬衣，就被人收走了】由中国社科院教授@于建嵘 发起的@街头随手救助 活动近日向北京街头流浪者发放棉被、大衣、棉鞋袜，但发放后不久就被一群不明身份的人收走。活动志愿者樊银华表示，这种情况去年冬天也曾出现。“不明身份”者究竟何人，为何这么做？@新华社中国网事,1357465205,0.47637965718070746,197.9488360912094,5,1870.3569444444445,178.2,21.61213406495394,1,463,1.0817757009345794,197.9488360912094,134,4.6476
716,66.21649751707014,716,0,3,206,1,1,1,1.0,False,3,0.014563106796116505,3380.6858333333334,6.3375,4339_z2RmHa7oA_1848131120,0,734,64,#梦想不会老# @华广-话剧社 为你奉上C14六旬宿管杨叔唱响新声海选风采视频！[心]你还在懊恼没有亲眼目睹杨叔风采吗？话剧社与您陪伴杨叔走过他的梦想之路！“杨叔：有你的支持，谢谢” 杨叔，加油！[心][心]你，还记得自己的梦想，自己的坚持吗？ http://t.cn/zlrw2Hg,1351574016,0.21179134509935482,295.82941145573994,6,3380.6858333333334,119.33333333333333,10.813015288454668,2,510,2.4757281553398056,295.82941145573994,142,4.3246
